time,seconds_elapsed,z,y,x
1730553665305732900,0.14373291015625,9.851250648498535,-0.10169496387243271,0.22073788940906525
1730553665315759900,0.153759765625,9.853643417358398,-0.07776673883199692,0.22791635990142822
1730553665325811700,0.163811767578125,9.863214492797852,-0.05832505226135254,0.2470589429140091
1730553665335838700,0.173838623046875,9.83420181274414,-0.0487537607550621,0.22791635990142822
1730553665345871600,0.18387158203125,9.851250648498535,-0.03678964823484421,0.21595224738121033
1730553665355900400,0.193900390625,9.836594581604004,-0.02961117960512638,0.23270200192928314
1730553665365928000,0.203927978515625,9.822237968444824,-0.03918246924877167,0.22791635990142822
1730553665375956200,0.213956298828125,9.83420181274414,-0.06071787327528,0.21595224738121033
1730553665386007800,0.2240078125,9.829416275024414,-0.06311069428920746,0.21595224738121033
1730553665396045600,0.234045654296875,9.860821723937988,-0.0849452018737793,0.21355941891670227
1730553665406030000,0.244030029296875,9.851250648498535,-0.05114658549427986,0.2231307178735733
1730553665416046300,0.25404638671875,9.851250648498535,-0.0849452018737793,0.23030917346477509
1730553665426105600,0.264105712890625,9.863214492797852,-0.08733802288770676,0.22552353143692017
1730553665436139300,0.27413916015625,9.848857879638672,-0.08973085135221481,0.23030917346477509
1730553665446152000,0.28415185546875,9.846165657043457,-0.06819544732570648,0.23988047242164612
1730553665456177200,0.29417724609375,9.843772888183594,-0.05353940650820732,0.24945175647735596
1730553665466206000,0.3042060546875,9.836594581604004,-0.024825535714626312,0.22791635990142822
1730553665476232700,0.314232666015625,9.858428955078125,-0.027218356728553772,0.22791635990142822
1730553665486242800,0.324242919921875,9.858428955078125,-0.043968115001916885,0.21595224738121033
1730553665496263000,0.334262939453125,9.82702350616455,-0.043968115001916885,0.2111666053533554
1730553665506318300,0.344318359375,9.831809043884277,-0.0487537607550621,0.20877377688884735
1730553665516352800,0.354352783203125,9.860821723937988,-0.08733802288770676,0.22073788940906525
1730553665526381300,0.36438134765625,9.856036186218262,-0.0849452018737793,0.21595224738121033
1730553665536413400,0.374413330078125,9.843772888183594,-0.0849452018737793,0.2231307178735733
1730553665546432800,0.384432861328125,9.836594581604004,-0.06819544732570648,0.23270200192928314
1730553665556459500,0.39445947265625,9.84138011932373,-0.07058826833963394,0.23030917346477509
1730553665566489000,0.404489013671875,9.84138011932373,-0.06819544732570648,0.22552353143692017
1730553665576517000,0.41451708984375,9.843772888183594,-0.05353940650820732,0.24227328598499298
1730553665586562800,0.424562744140625,9.868000984191895,-0.05593222752213478,0.22791635990142822
1730553665596597800,0.43459765625,9.843772888183594,-0.05353940650820732,0.2063809484243393
1730553665606620400,0.444620361328125,9.838987350463867,-0.06311069428920746,0.2111666053533554
1730553665616650200,0.454650146484375,9.858428955078125,-0.07058826833963394,0.2111666053533554
1730553665626662100,0.464662109375,9.860821723937988,-0.06071787327528,0.20159530639648438
1730553665636684800,0.474684814453125,9.836594581604004,-0.07058826833963394,0.21595224738121033
1730553665646730000,0.48472998046875,9.82702350616455,-0.07058826833963394,0.22791635990142822
1730553665656755000,0.4947548828125,9.858428955078125,-0.05832505226135254,0.23030917346477509
1730553665666763000,0.504762939453125,9.856036186218262,-0.0849452018737793,0.22791635990142822
1730553665676786400,0.514786376953125,9.863214492797852,-0.08255238085985184,0.22791635990142822
1730553665686837200,0.524837158203125,9.846165657043457,-0.06071787327528,0.23988047242164612
1730553665696863500,0.534863525390625,9.843772888183594,-0.06819544732570648,0.2231307178735733
1730553665706892300,0.544892333984375,9.838987350463867,-0.041575293987989426,0.23030917346477509
1730553665716918800,0.554918701171875,9.851250648498535,-0.05114658549427986,0.22552353143692017
1730553665726954000,0.5649541015625,9.838987350463867,-0.07058826833963394,0.22073788940906525
1730553665736981200,0.574981201171875,9.84138011932373,-0.05832505226135254,0.21355941891670227
1730553665746984200,0.584984130859375,9.851250648498535,-0.08015955984592438,0.2231307178735733
1730553665757009200,0.595009033203125,9.848857879638672,-0.0849452018737793,0.20877377688884735
1730553665767067600,0.605067626953125,9.860821723937988,-0.06819544732570648,0.21595224738121033
1730553665777096000,0.615095947265625,9.853643417358398,-0.06819544732570648,0.23270200192928314
1730553665787120000,0.6251201171875,9.836594581604004,-0.06550352275371552,0.22552353143692017
1730553665797148000,0.63514794921875,9.824630737304688,-0.05832505226135254,0.23030917346477509
1730553665807180000,0.645179931640625,9.836594581604004,-0.06071787327528,0.2231307178735733
1730553665817208000,0.6552080078125,9.846165657043457,-0.05593222752213478,0.23270200192928314
1730553665827214600,0.665214599609375,9.865608215332031,-0.05114658549427986,0.2350948303937912
1730553665837240800,0.67524072265625,9.836594581604004,-0.06071787327528,0.22791635990142822
1730553665847287300,0.685287353515625,9.848857879638672,-0.05832505226135254,0.2231307178735733
1730553665857315600,0.695315673828125,9.846165657043457,-0.0729810893535614,0.2111666053533554
1730553665867338800,0.7053388671875,9.846165657043457,-0.05114658549427986,0.20877377688884735
1730553665877366500,0.715366455078125,9.83420181274414,-0.07537391036748886,0.22552353143692017
1730553665887396600,0.725396728515625,9.83420181274414,-0.06819544732570648,0.22552353143692017
1730553665897424600,0.735424560546875,9.851250648498535,-0.05832505226135254,0.23270200192928314
1730553665907451100,0.745451171875,9.83420181274414,-0.05832505226135254,0.23748764395713806
1730553665917479000,0.75547900390625,9.843772888183594,-0.06311069428920746,0.2183450609445572
