time,seconds_elapsed,AccZ,AccY,AccX
1730553665967622700,0.80562255859375,0.005108833312988281,0.006210092455148697,0.011122271418571472
1730553665977650700,0.815650634765625,-0.004397392272949219,0.013196952641010284,-0.00323447585105896
1730553665987669200,0.825669189453125,0.005096435546875,0.015302140265703201,0.003899291157722473
1730553665997696300,0.8356962890625,-0.0020551681518554688,-0.004034936428070068,0.01086243987083435
1730553666007712500,0.84571240234375,-0.006733894348144531,0.005377199500799179,-0.010452628135681152
1730553666017738500,0.855738525390625,0.016933441162109375,-0.006518401205539703,-0.014975741505622864
1730553666027779800,0.86577978515625,-0.0021924972534179688,-0.008797027170658112,-0.01947629451751709
1730553666037807400,0.875807373046875,0.00255584716796875,-0.013547271490097046,-0.007464170455932617
1730553666047842800,0.8858427734375,0.021355628967285156,-0.0016282349824905396,-0.009631067514419556
1730553666057871000,0.89587109375,-0.004913330078125,0.007740147411823273,0.000016987323760986328
1730553666067902500,0.90590234375,0.006945610046386719,0.019304431974887848,0.00709591805934906
1730553666077931300,0.91593115234375,-0.0002384185791015625,0.011727884411811829,-0.0071433186531066895
1730553666087955200,0.925955078125,-0.004944801330566406,0.006791986525058746,0.000004202127456665039
1730553666097983500,0.9359833984375,0.004558563232421875,0.006596565246582031,0.009439587593078613
1730553666108014000,0.94601416015625,-0.00022983551025390625,0.008967015892267227,0.00468781590461731
1730553666118042600,0.956042724609375,0.0115509033203125,-0.02173304557800293,-0.007103621959686279
1730553666128053200,0.96605322265625,-0.00041866302490234375,-0.016638435423374176,-0.021157190203666687
1730553666138079700,0.976079833984375,0.009013175964355469,-0.011525213718414307,-0.013828188180923462
1730553666148123400,0.986123291015625,0.008862495422363281,-0.023036666214466095,-0.0018063485622406006
1730553666158151700,0.996151611328125,-0.0054187774658203125,0.012544579803943634,-0.006526678800582886
1730553666168173800,1.006173828125,-0.010041236877441406,0.03575735539197922,0.0030175596475601196
1730553666178201600,1.01620166015625,0.011326789855957031,0.009321946650743484,0.017113521695137024
1730553666188237800,1.02623779296875,0.011137008666992188,-0.0025381967425346375,0.007470965385437012
1730553666198266400,1.036266357421875,-0.0031785964965820312,-0.007339857518672943,0.0024935156106948853
1730553666208297500,1.04629736328125,-0.0054779052734375,-0.011957988142967224,0.009325072169303894
1730553666218326300,1.056326171875,0.004032135009765625,-0.009592384099960327,0.013944730162620544
1730553666228340200,1.06634033203125,0.01574420928955078,-0.000042982399463653564,-0.009882643818855286
1730553666238367500,1.076367431640625,0.006058692932128906,-0.002377726137638092,-0.002638384699821472
1730553666248403000,1.08640283203125,-0.008181571960449219,-0.0142006054520607,-0.000019162893295288086
1730553666258431000,1.096430908203125,-0.00333404541015625,-0.006826505064964294,0.0070603638887405396
1730553666268433200,1.10643310546875,-0.0009202957153320312,-0.006589427590370178,0.006852239370346069
1730553666278458600,1.116458740234375,0.0014505386352539062,0.012229874730110168,0.0019362270832061768
1730553666288511500,1.126511474609375,0.0037813186645507812,0.026127774268388748,-0.0004387795925140381
1730553666298539800,1.136539794921875,-0.012769699096679688,0.00937984511256218,0.011359572410583496
1730553666308578800,1.146578857421875,-0.005490303039550781,0.006988160312175751,0.0041671693325042725
1730553666318608100,1.156608154296875,-0.0077533721923828125,-0.0001761019229888916,-0.010075002908706665
1730553666328612400,1.1666123046875,-0.009980201721191406,-0.014285385608673096,-0.00047166645526885986
1730553666338639000,1.17663916015625,-0.005105018615722656,-0.023347169160842896,-0.009718388319015503
1730553666348682500,1.1866826171875,0.006756782531738281,-0.00409330427646637,0.0022861361503601074
1730553666358711000,1.1967109375,0.0066394805908203125,0.0005474016070365906,0.007126256823539734
1730553666368741400,1.206741455078125,-0.007603645324707031,-0.011272422969341278,-0.007165238261222839
1730553666378770000,1.21677001953125,-0.0027647018432617188,0.0007193014025688171,-0.0023719221353530884
1730553666388791300,1.226791259765625,-0.0074329376220703125,0.007694222033023834,-0.004570707678794861
1730553666398819300,1.2368193359375,-0.0073089599609375,0.0029278695583343506,-0.004481390118598938
1730553666408859000,1.24685888671875,-0.004830360412597656,0.005305420607328415,-0.002090439200401306
1730553666418888000,1.256887939453125,-0.0023965835571289062,0.00523710623383522,-0.00900597870349884
1730553666428902100,1.266902099609375,0.0070648193359375,0.02637242153286934,0.0005798786878585815
1730553666438930000,1.276929931640625,0.009304046630859375,0.004702236503362656,0.007598325610160828
1730553666448943900,1.28694384765625,0.004436492919921875,-0.0002234131097793579,0.007484152913093567
1730553666458970000,1.29697021484375,0.011425971984863281,-0.019043006002902985,0.012238964438438416
1730553666469023000,1.30702294921875,0.0018148422241210938,-0.01639707386493683,0.0025231093168258667
1730553666479052000,1.317052001953125,-0.012347221374511719,0.002640925347805023,-0.01174210011959076
1730553666489054500,1.327054443359375,0.0043487548828125,-0.013921335339546204,0.002548888325691223
1730553666499080700,1.337080810546875,0.008989334106445312,0.016900356858968735,-0.002295762300491333
1730553666509142300,1.347142333984375,0.008839607238769531,-0.0023084133863449097,0.007126063108444214
1730553666519172000,1.357172119140625,-0.003086090087890625,0.002566024661064148,0.004716634750366211
1730553666529150000,1.36714990234375,-0.0006761550903320312,0.009714152663946152,-0.0001630336046218872
1730553666539174700,1.377174560546875,0.006403923034667969,-0.006866097450256348,0.016237720847129822
1730553666549241300,1.387241455078125,-0.010189056396484375,0.005099531263113022,0.008809655904769897
1730553666559270400,1.3972705078125,-0.0005979537963867188,-0.0019273757934570312,0.004068359732627869
1730553666569299000,1.407298828125,0.015898704528808594,-0.009045392274856567,0.0017095506191253662
1730553666579327700,1.41732763671875,-0.000858306884765625,-0.011230111122131348,-0.002913758158683777
1730553666589349400,1.427349365234375,-0.0008449554443359375,-0.008614368736743927,-0.009867072105407715
1730553666599377700,1.437377685546875,0.0038805007934570312,-0.006041005253791809,0.0020369887351989746
1730553666609404400,1.447404296875,0.0038204193115234375,0.008369654417037964,-0.005205795168876648
1730553666619432200,1.45743212890625,0.024959564208984375,0.019923463463783264,-0.005261823534965515
1730553666629461500,1.46746142578125,0.0057010650634765625,0.010138627141714096,-0.00290893018245697
1730553666639489800,1.47748974609375,-0.017948150634765625,0.014752667397260666,0.011234074831008911
1730553666649513700,1.487513671875,0.0011968612670898438,0.005208056420087814,-0.0007699579000473022
1730553666659541500,1.49754150390625,0.008245468139648438,-0.0088873952627182,0.006270989775657654
1730553666669578200,1.507578125,0.005751609802246094,-0.008769772946834564,0.0014684945344924927
1730553666679606800,1.517606689453125,-0.0037689208984375,0.0030720308423042297,-0.0031504780054092407
1730553666689630500,1.52763037109375,-0.008417129516601562,-0.011092528700828552,0.0016259998083114624
1730553666699658500,1.537658447265625,0.0034999847412109375,0.008059397339820862,0.008729830384254456
1730553666709653200,1.5476533203125,0.0010862350463867188,-0.008489981293678284,0.00624220073223114
1730553666719678000,1.557677978515625,-0.008350372314453125,0.0010457038879394531,-0.010544002056121826
1730553666729730800,1.567730712890625,0.0012102127075195312,0.008169412612915039,-0.003236144781112671
1730553666739758600,1.577758544921875,0.003543853759765625,0.015224773436784744,-0.007776707410812378
1730553666749814300,1.587814208984375,0.01761913299560547,0.019756607711315155,-0.0029224157333374023
1730553666759844900,1.597844970703125,-0.01800823211669922,-0.004104778170585632,-0.0005043148994445801
1730553666769846800,1.6078466796875,-0.024774551391601562,-0.003859095275402069,0.004228696227073669
1730553666779874600,1.61787451171875,0.0015478134155273438,-0.006127893924713135,0.0018678754568099976
1730553666789906200,1.62790625,0.008586883544921875,-0.013018250465393066,0.009020492434501648
1730553666799934200,1.637934326171875,-0.008046150207519531,-0.008067674934864044,0.0065798163414001465
1730553666809961200,1.647961181640625,0.0015077590942382812,-0.0033019334077835083,0.004180163145065308
1730553666819989000,1.657989013671875,-0.0032281875610351562,-0.0031738653779029846,0.001768067479133606
1730553666830010000,1.668010009765625,0.0015354156494140625,0.0014504119753837585,0.006461188197135925
1730553666840037000,1.678037109375,0.0015087127685546875,0.010712217539548874,0.0016548335552215576
1730553666850083800,1.688083740234375,-0.0008726119995117188,-0.003684505820274353,-0.003071397542953491
1730553666860113200,1.698113037109375,0.013273239135742188,-0.0012979954481124878,0.0017558634281158447
1730553666870143000,1.70814306640625,-0.015216827392578125,0.0034090131521224976,0.015874549746513367
1730553666880172300,1.71817236328125,0.0038814544677734375,-0.0014411881566047668,-0.0032732337713241577
1730553666890192600,1.728192626953125,-0.015028953552246094,0.0034175068140029907,-0.014932036399841309
1730553666900221000,1.738220947265625,-0.012423515319824219,-0.0013269633054733276,0.011293724179267883
1730553666910261200,1.74826123046875,0.023116111755371094,0.0103377066552639,-0.007726296782493591
1730553666920290800,1.758290771484375,-0.005536079406738281,0.012434042990207672,-0.005281880497932434
1730553666930307300,1.768307373046875,-0.0030851364135742188,-0.006546005606651306,0.004137858748435974
1730553666940335600,1.778335693359375,0.004033088684082031,0.002958446741104126,-0.0006798654794692993
1730553666950365400,1.788365478515625,0.018095016479492188,-0.004237473011016846,-0.0075661540031433105
1730553666960393700,1.798393798828125,-0.008121490478515625,-0.018334291875362396,0.006809070706367493
1730553666970391600,1.8083916015625,-0.0009202957153320312,0.0005744174122810364,-0.002766534686088562
1730553666980416800,1.818416748046875,0.0014476776123046875,0.0004838109016418457,0.004411518573760986
1730553666990472200,1.82847216796875,0.003780364990234375,-0.004159808158874512,-0.0004111975431442261
1730553667000500500,1.83850048828125,-0.008057594299316406,0.007812194526195526,0.013638749718666077
1730553667010535400,1.848535400390625,-0.022057533264160156,0.0005824193358421326,0.0016460716724395752
1730553667020564200,1.858564208984375,0.001861572265625,0.007610142230987549,0.0017873942852020264
1730553667030584600,1.86858447265625,0.01596546173095703,0.0006458759307861328,0.004126638174057007
1730553667040612600,1.878612548828125,0.003922462463378906,-0.013373538851737976,0.004019245505332947
1730553667050642700,1.888642578125,-0.014988899230957031,0.00335732102394104,-0.0030502378940582275
1730553667060671000,1.8986708984375,0.008816719055175781,-0.003741726279258728,-0.0076967328786849976
1730553667070700800,1.90870068359375,-0.012531280517578125,0.0009483769536018372,-0.002844497561454773
1730553667080729000,1.91872900390625,-0.007610321044921875,-0.020091049373149872,0.011349514126777649
1730553667090725600,1.9287255859375,-0.0074825286865234375,-0.005603872239589691,0.006410032510757446
1730553667100750800,1.938750732421875,-0.0026454925537109375,-0.0055421143770217896,0.003908693790435791
1730553667110815200,1.948815185546875,-0.0190887451171875,-0.026680506765842438,-0.0033138692378997803
1730553667120844300,1.95884423828125,-0.0022821426391601562,-0.00030086934566497803,0.0015181005001068115
1730553667130870300,1.968870361328125,0.011891365051269531,0.016214441508054733,0.015535905957221985
1730553667140899000,1.978899169921875,-0.009504318237304688,0.018217552453279495,0.008068129420280457
1730553667150924500,1.988924560546875,-0.004633903503417969,0.0012392252683639526,0.012554481625556946
1730553667160953000,1.998953125,0.00015544891357421875,-0.0011157169938087463,0.005239903926849365
1730553667170975000,2.00897509765625,0.016640663146972656,0.0060954950749874115,0.007573336362838745
1730553667181002800,2.019002685546875,-0.00012302398681640625,0.003714911639690399,0.0026466399431228638
1730553667191033600,2.02903369140625,0.004588127136230469,0.0036719143390655518,-0.0043999552726745605
1730553667201062000,2.039061767578125,0.009221076965332031,-0.015162035822868347,-0.006565883755683899
1730553667211097300,2.049097412109375,0.02084636688232422,-0.007822498679161072,0.0005712956190109253
1730553667221126100,2.059126220703125,0.004012107849121094,0.006566133350133896,-0.008899152278900146
1730553667231115000,2.069114990234375,-0.0054759979248046875,-0.000638030469417572,-0.006433025002479553
1730553667241140000,2.079139892578125,0.0016803741455078125,-0.0054207444190979,0.0031096339225769043
1730553667251197000,2.089197021484375,0.004008293151855469,0.004112064838409424,0.007781803607940674
1730553667261225000,2.099224853515625,-0.007831573486328125,-0.0005945786833763123,0.002747088670730591
1730553667271256000,2.109256103515625,-0.012409210205078125,0.004201896488666534,0.002611592411994934
1730553667281284400,2.119284423828125,0.011351585388183594,0.004103757441043854,0.007344797253608704
1730553667291307300,2.129307373046875,0.004092216491699219,0.027611199766397476,-0.004439234733581543
1730553667301335000,2.1393349609375,0.0016679763793945312,-0.00826483964920044,-0.004403859376907349
1730553667311356400,2.1493564453125,0.013421058654785156,-0.010359145700931549,-0.011487826704978943
1730553667321383400,2.159383544921875,0.0037746429443359375,0.008679389953613281,0.0028502345085144043
1730553667331410400,2.169410400390625,-0.00571441650390625,-0.014944441616535187,-0.01110956072807312
1730553667341437400,2.1794375,0.0038061141967773438,-0.0004900619387626648,-0.004000112414360046
1730553667351464400,2.18946435546875,-0.0033245086669921875,-0.0005641132593154907,0.003146424889564514
1730553667361491500,2.199491455078125,-0.00091552734375,0.004127144813537598,0.003159239888191223
1730553667371516700,2.2095166015625,0.0038080215454101562,-0.007650040090084076,-0.0014889687299728394
1730553667381543400,2.21954345703125,0.015522956848144531,0.001972787082195282,-0.010873302817344666
1730553667391575300,2.2295751953125,-0.0012254714965820312,-0.01677866280078888,0.0011510848999023438
1730553667401602800,2.239602783203125,-0.008272171020507812,0.006976861506700516,0.012871846556663513
1730553667411625000,2.249625,0.0036420822143554688,-0.011956855654716492,0.000946044921875
1730553667421652000,2.25965185546875,0.0059337615966796875,0.0023983344435691833,0.0034545958042144775
1730553667431688400,2.2696884765625,0.005831718444824219,-0.007040269672870636,0.00115889310836792
1730553667441716500,2.279716552734375,-0.0036869049072265625,-0.009205467998981476,0.005863860249519348
1730553667451739000,2.28973876953125,0.0010833740234375,0.02164696902036667,-0.0035385340452194214
1730553667461766400,2.299766357421875,-0.017778396606445312,0.002622835338115692,-0.003413274884223938
1730553667471865600,2.309865478515625,0.0013628005981445312,-0.002005167305469513,0.0013683736324310303
1730553667481900000,2.319900146484375,-0.0010166168212890625,0.00030625611543655396,0.00612303614616394
1730553667491867000,2.329866943359375,-0.012778282165527344,-0.004386499524116516,-0.0010319799184799194
1730553667501894700,2.339894775390625,-0.010207176208496094,-0.006443031132221222,-0.008120805025100708
1730553667511914800,2.349914794921875,-0.017101287841796875,-0.00642133504152298,-0.01043236255645752
1730553667521941800,2.359941650390625,-0.0073947906494140625,-0.0017912238836288452,0.006191223859786987
1730553667531963600,2.369963623046875,-0.011982917785644531,-0.004043951630592346,0.0037456005811691284
1730553667541990100,2.379990234375,-0.0047168731689453125,0.0007053092122077942,-0.0010144859552383423
1730553667552024300,2.3900244140625,0.004782676696777344,0.007626224309206009,0.0013711601495742798
1730553667562051600,2.400051513671875,0.007061004638671875,-0.006665974855422974,-0.01052027940750122
1730553667572091000,2.4100908203125,-0.00954437255859375,-0.0018754079937934875,0.001393929123878479
1730553667582119400,2.420119384765625,-0.0023183822631835938,-0.006377585232257843,-0.0032752156257629395
1730553667592147700,2.430147705078125,0.009495735168457031,0.003121703863143921,-0.010222107172012329
1730553667602176300,2.44017626953125,0.006979942321777344,-0.0017236992716789246,0.001791045069694519
1730553667612205800,2.450205810546875,-0.01904773712158203,0.0029386505484580994,0.018264755606651306
1730553667622234400,2.460234375,0.0001125335693359375,0.0006083101034164429,-0.007833987474441528
1730553667632260900,2.4702607421875,-0.004603385925292969,-0.008804038166999817,0.00890187919139862
1730553667642289200,2.4802890625,-0.0045299530029296875,-0.006435699760913849,0.00881841778755188
1730553667652317000,2.49031689453125,0.00025272369384765625,-0.0041068196296691895,0.004128694534301758
1730553667662345200,2.50034521484375,-0.0021085739135742188,-0.006373845040798187,0.0017688572406768799
1730553667672360000,2.51035986328125,-0.0020742416381835938,0.007887091487646103,-0.0029069632291793823
1730553667682387000,2.520386962890625,0.009737014770507812,0.0007101893424987793,-0.002793624997138977
1730553667692429800,2.530429931640625,-0.0022039413452148438,-0.006243407726287842,-0.0026820749044418335
1730553667702458400,2.540458251953125,-0.011593818664550781,0.005660980939865112,0.009309247136116028
1730553667712486400,2.550486328125,0.00037384033203125,-0.017863169312477112,0.011730179190635681
1730553667722514700,2.5605146484375,-0.00905609130859375,-0.01058446615934372,0.018613487482070923
1730553667732546600,2.570546630859375,0.0028715133666992188,-0.01986318826675415,0.0018266737461090088
1730553667742575400,2.580575439453125,-0.0018863677978515625,-0.0006121471524238586,-0.007612243294715881
1730553667752592400,2.59059228515625,0.0028553009033203125,0.013551589101552963,-0.0004058629274368286
1730553667762620000,2.600619873046875,0.007519721984863281,-0.003351345658302307,0.008932143449783325
1730553667772651000,2.610651123046875,0.007393836975097656,0.0060939788818359375,-0.007693305611610413
1730553667782679000,2.620678955078125,0.004916191101074219,0.006118364632129669,-0.007551595568656921
1730553667792707600,2.63070751953125,0.014258384704589844,0.024728190153837204,0.013684436678886414
1730553667802735600,2.640735595703125,0.021085739135742188,-0.0040318965911865234,0.006403133273124695
1730553667812761300,2.65076123046875,0.0066013336181640625,0.010087721049785614,0.0015470236539840698
1730553667822789000,2.6607890625,0.006491661071777344,0.00742768868803978,-0.0008736401796340942
1730553667832820700,2.67082080078125,0.008737564086914062,-0.007067129015922546,-0.014979377388954163
1730553667842848800,2.680848876953125,-0.0008287429809570312,-0.014153577387332916,-0.012465551495552063
1730553667852876800,2.690876708984375,-0.010236740112304688,-0.00913114845752716,-0.012295708060264587
1730553667862904800,2.70090478515625,-0.02184295654296875,0.005124017596244812,-0.0003515183925628662
1730553667872929800,2.7109296875,-0.0073451995849609375,0.019193347543478012,0.013800933957099915
1730553667882957600,2.72095751953125,0.0021982192993164062,0.018948841840028763,0.0042142122983932495
1730553667892989700,2.73098974609375,0.0021648406982421875,-0.004853188991546631,-0.003014177083969116
1730553667903018000,2.74101806640625,-0.007294654846191406,0.004826538264751434,-0.0004917234182357788
1730553667913041400,2.75104150390625,-0.014243125915527344,-0.014126621186733246,-0.0003662407398223877
1730553667923069200,2.761069091796875,-0.0022287368774414062,0.00015770643949508667,-0.005007073283195496
1730553667933099500,2.771099609375,-0.009259223937988281,-0.004591234028339386,-0.009623005986213684
1730553667943127600,2.78112744140625,-0.009104728698730469,-0.004649847745895386,-0.011857137084007263
1730553667953160000,2.791159912109375,0.00047397613525390625,-0.01873745769262314,-0.0024314820766448975
1730553667963188500,2.8011884765625,-0.004242897033691406,-0.013639815151691437,0.0022301822900772095
1730553667973206300,2.811206298828125,0.012315750122070312,0.0006917044520378113,-0.004860237240791321
1730553667983233500,2.821233642578125,0.005043983459472656,0.02425486221909523,0.0069593340158462524
1730553667993268000,2.83126806640625,-0.00446319580078125,0.026275746524333954,0.004551678895950317
1730553668003296300,2.841296142578125,0.007388114929199219,0.014134146273136139,-0.004881232976913452
1730553668013332500,2.85133251953125,0.0049114227294921875,-0.00026535987854003906,-0.00017917156219482422
1730553668023361500,2.861361572265625,0.0001163482666015625,-0.0002949237823486328,-0.0024161338806152344
1730553668033379000,2.871379150390625,0.007178306579589844,-0.005035102367401123,-0.007023230195045471
1730553668043406800,2.88140673828125,-0.011784553527832031,-0.021262504160404205,-0.00223328173160553
1730553668053436400,2.8914365234375,-0.011586189270019531,-0.01622745394706726,0.004780307412147522
1730553668063464400,2.90146435546875,-0.02316761016845703,0.009925030171871185,0.00455889105796814
1730553668073492700,2.91149267578125,-0.006291389465332031,0.007525298744440079,-0.004927292466163635
1730553668083520800,2.921520751953125,-0.0061855316162109375,0.014592550694942474,-0.004831671714782715
1730553668093551900,2.9315517578125,0.0033407211303710938,0.011705655604600906,-0.002537354826927185
1730553668103580200,2.941580078125,0.007996559143066406,-0.00034952908754348755,0.004533052444458008
1730553668113603800,2.951603759765625,-0.03689002990722656,0.00663849338889122,0.0043665021657943726
1730553668123631600,2.961631591796875,-0.024499893188476562,0.003985419869422913,-0.00511576235294342
1730553668133655600,2.971655517578125,-0.007603645324707031,0.006396938115358353,-0.009677469730377197
1730553668143683000,2.98168310546875,0.01843547821044922,-0.002955496311187744,0.0022748559713363647
1730553668153722400,2.991722412109375,0.008706092834472656,0.011408615857362747,0.011673778295516968
1730553668163751200,3.001751220703125,0.013274192810058594,0.0064768604934215546,0.013744443655014038
1730553668173756200,3.011756103515625,0.005988121032714844,0.004191786050796509,0.004055246710777283
1730553668183782400,3.021782470703125,0.0035333633422851562,0.008957818150520325,-0.0007103532552719116
1730553668193801700,3.0318017578125,0.0058307647705078125,0.013486877083778381,0.015751272439956665
1730553668203827500,3.041827392578125,0.005734443664550781,-0.007916800677776337,-0.001038864254951477
1730553668213869800,3.051869873046875,0.0032873153686523438,-0.005410321056842804,-0.017653539776802063
1730553668223897000,3.06189697265625,0.012658119201660156,0.011292453855276108,-0.0009609758853912354
1730553668233940500,3.0719404296875,0.007737159729003906,0.0018104389309883118,-0.003338158130645752
1730553668243969300,3.08196923828125,-0.015946388244628906,-0.007570177316665649,0.0013896822929382324
1730553668253998600,3.09199853515625,-0.01332855224609375,-0.009986497461795807,0.006142228841781616
1730553668264027600,3.102027587890625,0.010447502136230469,0.00894232839345932,0.0037491917610168457
1730553668274037200,3.112037353515625,0.0032091140747070312,0.011010449379682541,0.00589907169342041
1730553668284064300,3.122064208984375,0.012576103210449219,-0.0007226914167404175,0.001257970929145813
1730553668294105900,3.13210595703125,-0.008831024169921875,-0.007601790130138397,-0.005920544266700745
1730553668304134400,3.142134521484375,0.031360626220703125,-0.005098231136798859,0.003665328025817871
1730553668314168000,3.15216796875,0.011990547180175781,0.0067317672073841095,0.0037202537059783936
1730553668324197000,3.162197021484375,0.007080078125,-0.01932811737060547,-0.0010932385921478271
1730553668334222000,3.17222216796875,-0.014238357543945312,-0.00013893097639083862,0.001294061541557312
1730553668344250600,3.182250732421875,-0.0022220611572265625,0.0022437721490859985,-0.0034244805574417114
1730553668354273800,3.192273681640625,0.004881858825683594,0.016413990408182144,-0.0010500699281692505
1730553668364302000,3.202302001953125,0.000087738037109375,-0.0051419660449028015,0.0013879090547561646
1730553668374302500,3.212302490234375,0.007149696350097656,0.0019812434911727905,-0.003229692578315735
1730553668384328000,3.222327880859375,0.004673957824707031,0.016048859804868698,-0.007874563336372375
1730553668394390300,3.232390380859375,-0.00011444091796875,0.013600587844848633,-0.0006121546030044556
