x,y,z,is_moving
0.2829512655735016,0.0254237409681081,9.848857879638672,True
0.268594354391098,0.0086739817634224,9.757631301879885,True
0.2877369225025177,0.0517447888851165,10.215258598327637,True
0.3020938634872436,0.0158524494618177,10.169795036315918,True
0.251844584941864,0.0397806763648986,9.9469633102417,True
0.2470589429140091,0.0206380952149629,9.970891952514648,True
0.3595215976238251,0.0278165638446807,9.992427825927734,True
0.3834498226642608,-0.0176470670849084,9.815059661865234,True
0.2494517564773559,0.0565304346382617,9.923035621643066,True
0.244666114449501,0.0517447888851165,9.934999465942385,True
0.2398804724216461,-0.0176470670849084,9.829416275024414,True
0.2901297509670257,-0.0559322275221347,9.697811126708984,True
0.1917249113321304,0.061316080391407,9.89432144165039,True
0.1797607988119125,0.0062811593525111,9.764810562133787,True
0.254237413406372,-0.0080757765099406,9.702596664428713,True
0.2662015259265899,-0.005682953633368,9.769596099853516,True
0.2327020019292831,-0.0104685993865132,9.848857879638672,True
0.2183450609445572,-0.0032901312224566,9.774381637573242,True
0.2279163599014282,0.0038883367087692,9.645169258117676,True
0.2662015259265899,-0.0032901312224566,9.626026153564451,True
0.3212364315986633,-0.0128614213317632,9.678668022155762,True
0.2925225794315338,-0.0032901312224566,9.666704177856444,True
0.2039881348609924,-0.0104685993865132,9.649954795837402,True
0.1989033818244934,-0.0176470670849084,9.637990951538086,True
0.2255235314369201,-0.0439681150019168,9.637990951538086,True
0.2063809484243393,-0.0655035227537155,9.659525871276855,True
0.2039881348609924,-0.0535394065082073,9.707382202148438,True
0.2350948303937912,-0.0777667388319969,9.700203895568848,True
0.2662015259265899,-0.0439681150019168,9.702596664428713,True
0.2901297509670257,-0.0176470670849084,9.851250648498535,True
0.2422732859849929,-0.0128614213317632,9.949356079101562,True
0.2590230405330658,-0.0296111796051263,9.846165657043455,True
0.2039881348609924,-0.0104685993865132,9.791131019592283,True
0.3523431420326233,0.0086739817634224,9.743274688720703,True
0.3451646566390991,0.0134596275165677,9.719346046447754,True
0.3068794906139374,-0.0032901312224566,9.853643417358398,True
0.2709871530532837,-0.0008973084622994,9.81984519958496,True
0.2470589429140091,-0.0224327128380537,9.81984519958496,True
0.2733799815177917,-0.0320040024816989,9.884750366210938,True
0.2566302418708801,-0.0415752939879894,9.9469633102417,True
0.2422732859849929,-0.005682953633368,9.858428955078123,True
0.2566302418708801,0.0014955141814425,9.860821723937988,True
0.2757728099822998,0.011066804639995,10.076175689697266,True
0.3499503135681152,-0.0032901312224566,10.03310489654541,True
0.3834498226642608,0.0206380952149629,9.853643417358398,True
0.3403790295124054,0.0062811593525111,9.829416275024414,True
0.357128769159317,-0.0080757765099406,9.915857315063477,True
0.3164508044719696,0.0254237409681081,9.990034103393556,True
0.2279163599014282,-0.005682953633368,9.9469633102417,True
0.2877369225025177,-0.0320040024816989,9.896714210510254,True
0.3762713670730591,-0.0224327128380537,9.843772888183594,True
0.3188436031341553,-0.0152542442083358,9.83420181274414,True
0.2494517564773559,0.0038883367087692,9.91825008392334,True
0.3188436031341553,-0.0176470670849084,9.896714210510254,True
0.3308077156543731,-0.0272183567285537,9.891928672790527,True
0.3690928816795349,-0.0128614213317632,9.961320877075195,True
0.388235479593277,-0.020039889961481,9.9469633102417,True
0.3858426511287689,0.0038883367087692,9.848857879638672,True
0.3547359704971313,0.0014955141814425,9.678668022155762,True
0.3403790295124054,-0.020039889961481,9.817452430725098,True
0.4073780477046966,-0.0296111796051263,9.934999465942385,True
0.4360919296741485,-0.0487537607550621,9.812666893005373,True
0.3116651475429535,-0.0367896482348442,9.764810562133787,True
0.3595215976238251,-0.0535394065082073,9.848857879638672,True
0.5632106065750122,-0.0032901312224566,9.760024070739746,True
0.3332005441188812,-0.005682953633368,9.783952713012695,True
0.251844584941864,-0.0152542442083358,9.846165657043455,True
0.3954139351844787,0.0038883367087692,9.860821723937988,True
0.4504488706588745,0.0182452723383903,9.93260669708252,True
0.4698905348777771,0.0206380952149629,9.899106979370115,True
0.3954139351844787,0.0086739817634224,9.831809043884276,True
0.3379862010478973,-0.0152542442083358,9.817452430725098,True
0.4241278171539306,0.0038883367087692,9.77198886871338,True
0.4313062727451324,-0.0104685993865132,9.781559944152832,True
0.3786641955375671,-0.0128614213317632,9.795916557312012,True
0.4169493317604065,-0.0080757765099406,9.781559944152832,True
0.3236292600631714,0.0038883367087692,9.791131019592283,True
0.3332005441188812,0.0062811593525111,9.913464546203612,True
0.4145565330982208,0.0062811593525111,9.846165657043455,True
0.244666114449501,0.0278165638446807,9.693025588989258,True
0.1869392693042755,0.0182452723383903,9.60927677154541,False
0.3523431420326233,0.0302093867212533,9.781559944152832,False
0.2757728099822998,0.032602209597826,9.908679008483888,False
0.1845464408397674,0.0206380952149629,9.774381637573242,False
0.2135594189167022,0.0086739817634224,9.573084831237791,False
0.2949153780937195,-0.0128614213317632,9.501300811767578,False
0.3140579760074615,-0.0008973084622994,9.553942680358888,False
0.2111666053533554,0.0086739817634224,9.688240051269531,False
0.2279163599014282,-0.0176470670849084,9.81984519958496,False
0.3236292600631714,-0.0535394065082073,9.843772888183594,False
-0.0355932377278804,-0.0487537607550621,9.513264656066896,False
0.1606182157993316,-0.0535394065082073,9.791131019592283,False
0.2494517564773559,-0.0224327128380537,9.807881355285645,False
0.1295115202665329,-0.020039889961481,9.508479118347168,False
0.127118706703186,-0.005682953633368,9.642776489257812,False
0.2470589429140091,-0.0152542442083358,9.82702350616455,False
0.251844584941864,-0.0008973084622994,9.812666893005373,False
0.1677966862916946,-0.020039889961481,9.750452995300291,False
0.2135594189167022,-0.0272183567285537,9.781559944152832,False
0.2590230405330658,-0.0367896482348442,9.807881355285645,False
0.2279163599014282,-0.0224327128380537,9.860821723937988,False
0.1582254022359848,-0.0391824692487716,9.889535903930664,False
0.1414756327867508,-0.0583250522613525,9.949356079101562,False
0.2350948303937912,-0.0439681150019168,10.006784439086914,False
0.2662015259265899,-0.0128614213317632,9.99721336364746,False
0.1869392693042755,-0.0296111796051263,9.958928108215332,False
0.1869392693042755,-0.0320040024816989,9.891928672790527,False
0.237487643957138,-0.0224327128380537,9.856036186218262,False
0.1869392693042755,0.0086739817634224,9.848857879638672,False
0.2470589429140091,-0.0535394065082073,10.097711563110352,False
0.2853440940380096,-0.0487537607550621,10.112068176269531,False
0.2279163599014282,-0.0128614213317632,9.750452995300291,False
0.11276176571846,-0.0248255357146263,9.891928672790527,False
0.3619144260883331,-0.0104685993865132,10.14108180999756,False
0.4432703852653503,0.0014955141814425,10.1243314743042,False
0.2087737768888473,-0.0272183567285537,10.028319358825684,False
0.1486541032791137,-0.0248255357146263,9.949356079101562,False
0.3308077156543731,-0.0248255357146263,9.93978500366211,False
0.3954139351844787,0.0254237409681081,9.982855796813965,False
0.3858426511287689,0.0038883367087692,9.949356079101562,False
0.3044866919517517,-0.005682953633368,9.831809043884276,False
0.3355933725833893,-0.0248255357146263,9.618847846984863,False
0.2398804724216461,-0.0128614213317632,9.659525871276855,False
0.3260220885276794,0.0062811593525111,9.889535903930664,False
0.5440680384635925,0.0062811593525111,9.848857879638672,False
0.4504488706588745,-0.0152542442083358,9.74088191986084,False
0.3020938634872436,-0.0128614213317632,9.685847282409668,False
0.2350948303937912,-0.0320040024816989,9.795916557312012,False
0.268594354391098,-0.0176470670849084,9.688240051269531,False
0.4600201547145843,0.0254237409681081,9.846165657043455,False
0.4938187599182129,-0.020039889961481,9.697811126708984,False
0.3308077156543731,-0.0296111796051263,9.7097749710083,False
0.3834498226642608,-0.0248255357146263,9.776774406433104,False
